Date,GUINNES,TRANSCO,JBERGER,PZ,NNFM,NCR,IMG,NESF,NB,NESTLE
2014-06-20,0.0,0.0,0.0,0.00904981260882297,-0.018692114685080675,0.0,-5.552349651951392e-05,0.0011643970361098893,0.009049835519917856,0.0
2014-06-23,0.004694839837348323,-0.006042356818276265,-0.0024600821118140295,0.02095022996283299,0.018692114685080707,0.048494374911708805,0.00033326423127187437,0.0,0.02095017564120398,0.0
2014-06-24,0.0,-0.004048584813457672,0.021925397702778317,0.02884045745127738,-0.014925635610136451,-0.02395328933036491,0.00299455965716979,0.0,0.02884048886181154,0.0
2014-06-25,-0.0046948398373482855,-0.010193709918781992,-0.012121406772797124,-0.017291452753117054,-0.05406726110629711,-0.04969962069368642,-0.0022173465398075904,-0.001164397036109885,-0.01729149711006111,0.0
2014-06-26,-0.026223227348958017,-0.03971264865735122,-0.019705052563632697,-0.011549004698160312,-0.007968162080331628,0.0,0.04879021658850504,0.0,-0.011548991751750578,0.0
2014-06-27,0.014388724288892336,0.09744010861867557,0.0,0.011549004698160323,0.003992017470039327,0.0,0.055459821720687266,0.0,0.011548991751750573,0.0
2014-06-30,0.0,-0.03143674249561748,-0.004987536766389842,-7.274803256378031e-05,0.04289152474906946,-0.045610544661026264,0.0,0.0,-7.2677059518102e-05,0.0
2014-07-01,0.023530587180200065,0.01780456024901347,0.0,0.0007265773638380121,-0.019268401161700043,0.0,-0.01005033585350145,0.0,0.0007265330165557382,0.0
2014-07-02,0.022989495542171258,-0.019802608596683445,0.01734868051185526,0.0005082016170741613,0.011605535416091106,0.045610544661026244,-0.03066747517497479,0.0,0.0005082592231396135,0.0
2014-07-03,-0.0068415796789861386,-0.03874084021257609,0.004901965730516404,-0.0011620309483483656,0.037740382323265154,-0.03236533045935452,0.011340526887940544,0.0024242436115064756,-0.001162115180177374,0.0
2014-07-04,-0.0022908949361336683,-0.006256481825200474,0.0024419430876508426,0.008683100203244299,0.0,0.0195445778576283,0.00010291943962458613,-0.0024242436115063915,0.008683122573460857,0.0
2014-07-07,-0.025553105047185852,0.004175367253949829,-0.00734390881816719,0.002877655917339949,-0.022472833776268245,0.037979287714068756,0.009071657383391683,0.0,0.002877699827614974,0.0
2014-07-08,-0.002355767674026651,0.010362727635730396,-0.014851743235504014,-0.005763726893749695,-0.0037950671913219544,0.048494374911708805,-5.099368197175122e-05,-0.001165754437275029,-0.0057637047167499065,0.0
2014-07-09,-0.02145485803958855,0.0,0.009925629817231846,0.01277925974048416,0.0262679009675901,0.029156555914080836,0.007826799811526999,0.0,0.012779267888609508,0.0
2014-07-10,0.0,-0.03141621715187701,0.01713620737103863,-0.004146024773776167,-0.04159394809873684,-0.005763699172496407,0.012426901187964043,0.0011657544372750052,-0.0041461207439067276,0.0
2014-07-11,0.0,0.031416217151877056,0.03576068718916142,-0.0004299836529244658,-0.027398948617696622,-0.041303837273964965,0.024692612590371414,0.0,-0.0004298918171816028,0.0
2014-07-14,0.0,-0.02294159786632813,0.029990739824957396,0.0010027892587841547,0.03891538013877723,-0.006042308797984268,-0.027195742808490055,0.0,0.00100279358020159,0.0
2014-07-15,0.0,0.0021075306268738877,0.0,-0.013695838350338822,-0.03891538013877731,0.0,-0.007446179059643586,0.0,-0.01369588192624235,0.0
2014-07-16,0.009592390367770424,0.020834067239454135,0.02247283417764291,0.02621741484515614,0.027398948617696667,-0.030771629315979175,0.004434097903298447,0.0,0.026217388724283447,0.0
2014-07-17,0.0,-0.03781959726816406,-0.0022247459980234818,-0.0032576101101176973,-0.011650606432454615,0.030771629315979272,-0.009090910048305237,-0.001165754437275029,-0.003257562543603864,0.0
2014-07-18,0.01656846641892858,0.04603318816538209,-0.043237583721790804,-0.0034816550766936885,0.042071264846942305,-0.04335039926239442,0.0046568121450067355,0.0,-0.0034817244821692796,0.0
2014-07-21,-0.011806557254081198,0.05954143201971192,-0.00700124428278621,0.00836404550287633,-0.045985160515834254,-0.0063492214312920285,-0.0026294729290980067,-0.002530361513954241,0.008364097527699274,0.0
2014-07-22,-0.002378176879068258,-0.049368365420013854,0.0070012442827861515,0.00513955964963569,0.0,-0.038966008258079644,0.012578782206860185,0.0,0.005139589586615994,0.0
2014-07-23,0.0023781768790682822,0.04550736049446771,-0.0046620084421132475,0.001122990480926821,0.04223281458994721,0.00660067779872524,-0.01005033585350145,0.0,0.0011229647446237235,0.0
2014-07-25,-0.002378176879068258,-0.03729579576883356,-0.030129767580092778,-0.0011229904809268248,-0.04223281458994717,0.024845974668320406,-0.004302201329639708,0.0,-0.0011229647446237823,0.0
2014-07-30,0.021202244171598134,-0.12329819908341921,-0.05067430040558607,0.005881627363495929,-0.007874049039799127,-0.05032511172582616,0.000760599131275632,0.0,0.005881546152356668,0.0
2014-07-31,-0.0070175100384488,-0.004535150752050069,0.034066522938609074,0.005847130096694399,0.007874049039799016,0.0,-0.011725869932424391,0.0,0.005847155737468734,0.0
2014-08-01,-0.007067216442123319,0.0,0.0,0.0006937546010021724,0.0,0.037979287714068756,-0.005141399500418652,0.0,0.000693818108731906,0.0
2014-08-04,-0.00711751769102607,0.0,-0.02666816383760247,0.00429103284999122,-0.003929274458883637,0.0,-0.014015266664388156,0.0,0.004290960975183579,0.0
2014-08-05,0.011834503060065789,0.0022700922596943867,0.009780019361652247,0.027249641880825147,0.00392927445888357,-0.05096647117668589,0.04876525860494438,0.0,0.02724964244737554,0.0
2014-08-07,0.023530587180200065,-0.022472834177642963,0.021713797140567447,0.0021425244062989184,-0.01980260859668152,0.012422508040833119,0.0,0.003696115951229272,0.0021424753776470534,0.0
2014-08-08,-0.011696084120134379,-0.027651503984284464,-0.01200499200311314,-0.014823050428563888,0.003992017470039327,-0.012422508040833157,-0.030356097994175116,0.0,-0.014823071570442978,0.0
2014-08-12,-0.0046948398373482855,0.04445172016436793,-0.0023895421211322437,0.025317889721964238,0.01581059112664215,0.03215715749563552,-0.0025873235649509123,0.0,0.02531780798429,0.0
2014-08-13,0.0,-0.05129329984335412,-0.0023951513627272435,-0.025460668391291547,0.0,0.0,0.0,0.0,-0.025460665127389856,0.0
2014-08-14,0.0,-0.020809924305298252,-0.041621692986730484,-0.024806970118138698,-0.011834446516349965,-0.0453152296893716,-0.015350389967166549,0.0024242436115064756,-0.024806913000548728,0.0
2014-08-15,0.0,0.027651503984284415,0.02955877446462175,0.0035087444155543364,-0.007968162080331628,0.045315229689371565,-0.005592783878076593,0.0,0.0035087755296792705,0.0
2014-08-18,0.007034075678021245,0.0,0.0024242990980943417,0.010453074991567031,0.0,-0.0453152296893716,-0.00823488815810459,0.0,0.01045305685208922,0.0
2014-08-19,-0.004683844604937497,0.0,-0.01463439305086093,0.036305819102309,0.0,0.03257614007055189,0.014143299161478051,0.0012582613589231224,0.03630574574616998,0.0
2014-08-20,-0.0023502310730837157,0.004535150752050128,-0.014851743235504014,-0.0027894659023265257,0.0,0.02531785956523497,0.004618001983613857,0.0,-0.0027894020875786365,0.0
2014-08-21,0.018648541458222995,0.04857462411282715,0.009925629817231846,-0.0002793217370274431,-0.012072569651180238,-0.02531785956523496,-0.005249355886143678,0.002318894692869142,-0.00027936862872014317,0.0
2014-08-22,-0.00695245733808862,-0.008658054700509172,0.014706132779924396,-0.019253819653927945,0.004040405644839335,0.02531785956523497,-0.0005264864829290633,0.0,-0.019253741917736086,0.0
2014-08-26,-0.00695245733808862,-0.051293346672325414,0.0,0.014316316112008868,-0.04305944926727762,0.03871455189064657,-0.013209700054946465,0.0,0.014316276309355797,0.0
2014-08-27,0.0,0.051293346672325386,-0.002441943087650902,-0.0015726732933527465,0.03922067647349987,-0.03871455189064653,0.009682717053450628,0.0,-0.00157266456032132,0.0
2014-08-28,-0.0046620084421132475,-0.051293346672325414,0.014563349860448145,0.001572673293352832,-0.02334734233570199,0.0,-0.009682717053450515,0.0,0.00157266456032139,0.0
2014-08-29,-0.007034075678021155,0.0,0.004807696883910954,0.011363801754237958,-0.015873334137797904,0.03871455189064657,-0.016404054382131276,0.0,0.011363758650315003,0.0
2014-09-01,0.0,0.051293346672325386,-0.004807696883910866,-0.005381756078603602,0.0,0.025001277987248282,-0.010994919805983213,0.0,-0.005381686972767558,0.0
2014-09-02,0.0,0.0,-0.012121406772797124,-0.0023458467611612707,0.03536711069802834,0.0,0.0027739268827252244,0.0,-0.002345833668602973,0.0
2014-09-03,0.0,-0.051293346672325414,0.0,0.006314088773802727,-0.03536711069802834,-0.05064376053295326,0.024300683577628854,0.002505972461662685,0.006314092844223565,0.0
2014-09-04,-0.002355767674026651,0.049207792480998866,0.0,-0.0042522448992221564,-0.004008017567522761,-0.04651997140139154,-0.021534430084738716,0.0023077461507724647,-0.00425230973853028,0.0
2014-09-05,0.004705998747110355,-0.0492077924809989,0.01212140677279706,0.000426028251943095,0.004008017567522674,0.07216245394709653,0.0,0.0,0.00042604559332231907,0.0
2014-09-08,-0.0023502310730837157,0.0,0.011976122653549536,0.0024108097958246253,0.0,-0.019169974033018265,-0.029150028655489872,0.003642964899496208,0.0024108357418772624,0.0
2014-09-09,-0.011834503060065718,0.030239857156178922,-0.01197612265354951,0.0028995010989294897,0.0,0.03174874397943343,-0.013054111469420484,0.0036297418627252343,0.0028994751758259535,0.0
2014-09-10,-0.01197612265354951,-0.030239857156178898,-0.036813996102819616,0.0,0.03536711069802834,0.0,-0.00011529175400158598,0.00228576759677249,0.0,0.0
2014-09-11,0.007202848246638112,0.0,0.009950321410848733,0.000282378642760347,-0.04743968034920858,-0.051293321837061694,-0.03197559303971572,0.0012358916981271902,0.0002824260415579922,0.0
2014-09-12,0.0,-0.049448227707135334,0.004938276989192396,0.0007057594200457004,0.01207256965118029,0.04502371491513388,0.02323436118005953,0.0,0.0007057163313359457,0.0
2014-09-15,0.004773274406911274,0.047252891611794794,-0.007416531499716353,-0.006014567021294788,0.03149863748807211,-0.045023714915133926,5.8109286195259524e-05,0.0012343661550497781,-0.0060145237032268855,0.0
2014-09-16,-0.01197612265354951,0.01742961793279616,-0.0074720669003248376,-0.006407952977262442,0.0,0.0,0.0,0.0,-0.006407996295330295,0.0
2014-09-17,0.007202848246638112,-0.05095233021677254,0.004987536766389839,0.005982045675634557,-0.031498637488072086,0.0,-0.00583092031079321,0.0011381141985804088,0.005982071677547469,0.0
2014-09-19,-0.01200499200311314,0.029117423211619458,0.0024782545105238207,0.007007737307272156,0.011696028891390457,0.0,-0.010685590230903076,0.0,0.0070077371574048,0.0
2014-09-22,0.002412601635342813,-0.006644589033976515,-0.004962784644458932,-6.979647935542419e-05,0.007722038985427973,0.0,0.0,0.0,-6.983484063029181e-05,0.0
2014-09-23,-0.014563349860448008,0.01980266053972805,-0.004987536766389842,-0.02253001412672738,0.0340298065376389,-0.04714673299202958,-0.005788116053166875,0.0,-0.022529997076610558,0.0
2014-09-24,0.026539472513997645,-0.0400054024576767,0.0,-7.139188288225336e-05,-0.026366940792029954,-0.006920435993467555,0.03395899301986313,0.0,-7.143112257039195e-05,0.0
2014-09-25,0.023530587180200065,0.0,0.0,0.0057694346719359595,0.048426637585215974,-0.02817093373302627,0.016529301951210506,-0.0011381141985804546,0.005769452237208257,0.0
2014-09-26,0.03428898625992177,-0.0022700922596944387,0.0,0.0,0.08701137698962969,0.007117461125997785,0.03753791931906524,0.0,0.0,0.0
2014-09-29,-0.03428898625992181,0.042275494717371,0.0,0.007147650858859266,0.0,-0.04348507060633585,0.04879016416943204,0.0,0.007147689749312574,0.0
2014-09-30,0.0,-0.04227549471737111,-0.022756965171033386,-0.007147650858859158,0.0,0.0,0.074730744341239,0.0,-0.007147689749312642,0.0
2014-10-02,-0.011696084120134379,0.0,0.047449554501055834,0.00615993106811364,-0.033901518790361206,-0.022472833776264384,-0.051249180842296224,0.0,0.006159965667317483,0.0
2014-10-03,0.05937822132811398,0.02247283417764291,-0.02469258933002252,-0.002402802130531167,0.0,0.0,-0.042712941020891834,0.0,-0.0024028280111999356,0.0
2014-10-08,0.008830070618168175,-0.022472834177642963,0.007472066900324853,0.012026670152271416,-0.03509136972649032,0.04445171937906213,-0.0456346761019146,0.0,0.012026730045144537,0.0
2014-10-09,-0.04955975048805901,0.0,-0.01752239312075313,0.007244449088085939,-0.014388723877540104,0.04255965761056631,-0.0025169436221841954,0.0,0.007244389442496736,0.0
2014-10-13,-0.023530587180200162,-0.018349120606182535,0.03085080771239525,-0.0055710663606135654,0.007220241137378043,-0.021661476270717267,-0.032435275753153844,0.0,-0.005571045049455472,0.0
2014-10-14,0.01418473413314941,0.01834912060618253,-0.043991588922205796,-0.02833050723861556,0.045702193267387094,0.05675284599721104,0.0,-0.0012343661550499128,-0.028330506626225996,0.0
2014-10-16,0.012062918522108711,0.0,0.04244664996959619,-0.0058651417605689645,-0.04795442977383775,-0.05675284599721103,0.0,-0.002285767596772526,-0.005865119452398134,0.0
2014-10-17,0.007168425769638706,-0.04879011875636908,0.0,-0.027129398071341442,0.04795442977383779,-0.04478364978727696,-0.011049836186584935,0.0,-0.02712940268264045,0.0
2014-10-20,-0.0023837322857790926,0.048790118756369134,0.025642467455926757,0.005575283592970472,-0.006711428144458,-0.03891538013877338,-0.0075283005854472045,0.0,0.005575242347654358,-0.005115100666770377
2014-10-21,-0.029057705958734685,-0.01197612265354951,-0.020461113514465473,0.009719611418304398,0.0100503262204274,0.04652006294016527,-0.0036450000126779874,0.0,0.009719702687983289,0.005166119773436997
2014-10-22,0.0024539280848267816,0.004807696883910954,0.020461113514465463,0.0059347583607047855,0.0,0.051671960516443585,0.08038833797877024,0.0,0.0059347355198145265,0.003005529375882426
2014-10-23,0.004889980733340396,-0.004807696883910866,0.010075642307074308,0.006193769750148133,0.0,0.0,-0.047236130661869734,0.0,0.006193796530131122,0.011128086509407487
2014-10-24,-0.002441943087650902,-0.012121406772797124,-0.01515179042419786,-0.00029402505078634014,-0.006688981750296632,0.04225985246665238,-0.010929070532190317,-0.0012402544653438321,-0.0002940744029426076,0.005017571991979571
2014-10-27,-0.007362047842330376,0.01212140677279706,-0.02056631933880305,-0.017804578948510456,0.0,0.033901518790357715,-0.030685810703443898,0.0,-0.017804624633506707,-0.018182319083190474
2014-10-28,-0.014888598400041173,0.0,0.0,-0.029857559347630024,-0.003361344470130772,0.006644536402946594,-0.026640680936828146,0.0,-0.0298574995417525,-0.0010198879007455228
2014-10-29,-0.04604395597711374,-0.036813996102819616,0.0,0.005613855246538672,0.0100503262204274,-0.047466491186771965,-0.01058766603708068,0.0,0.0056138879317598105,0.0
2014-10-31,-0.02788517652188312,0.0,0.028170911370530845,-0.02439142900923605,0.0,0.04746649118677199,-0.05129329438755058,0.0,-0.02439145312415924,-0.03103795687607668
2014-11-03,-0.0025740014677432805,-0.04604395597711374,-0.028170911370530766,-0.0030912632851165392,0.0,-0.047466491186771965,0.0,0.0,-0.003091192569672858,0.031037956876076765
2014-11-04,-0.05020870957092882,0.0,-0.03974029099126108,-0.03504983309645664,0.0,0.0,-0.002479814593280346,0.0012402544653438209,-0.03504985671687338,-0.041534408090496695
2014-11-05,-0.09965569226853796,0.04604395597711374,-0.010869661673387793,-0.03217542386801796,0.032789792059303415,0.0,6.203722187935652e-05,0.0047560254499496,-0.03217544913091348,-0.009758886297053791
2014-11-06,0.011904962062389834,0.0,-0.05043087159701185,-0.05129330103568083,-0.03278979205930331,0.0,-0.0006830003068474268,0.0,-0.05129329438755046,-0.052367985517315925
2014-11-07,-0.048494374911705815,0.0,-0.050084127165447447,-0.0079612306207183,-0.0033388980759694316,0.0,-0.00248752546734646,0.0,-0.007961198603415518,-0.051287337237332004
2014-11-11,0.04791338092945023,-0.04342957784742763,0.05750451064564359,0.04873440263789403,0.0,0.0,0.029584847946497957,0.0,0.048734393276246776,0.0728613482648717
2014-11-12,-0.020680256013600937,0.0434295778474277,0.01459878519327693,0.050264909890486736,-0.0033388980759694316,-0.04983241000374351,-0.008032216444447257,0.0,0.050264959282920525,-0.01634913800152941
2014-11-13,0.017751999096630243,0.048790118756369134,0.014388723630731659,-0.03062009966362468,0.003338898075969461,-0.029631768819760797,-0.02267697850548036,0.0,-0.030620132035658335,-0.008286989697657069
2014-11-14,-0.002936856794355987,-0.04879011875636908,-0.014388723630731655,0.01350222620507903,0.0,0.022305735765589026,-6.246371682600027e-05,0.0035049792088466185,0.013502183865292247,-0.002518431916158798
2014-11-17,0.01459878519327693,0.004987536766389839,0.0,0.017269432461674658,-0.033901518790361206,0.043172131124674565,0.0012492003507574637,0.0,0.01726947480146152,-0.05129212508342089
2014-11-18,-0.023461534459096618,0.043802581989979265,-0.008733671481950221,-0.006079069336731612,-0.006920435993464089,0.007017566200933606,-6.238963050174027e-05,0.0012285334919949727,-0.006079046076382226,0.02515993955852413
2014-11-19,-0.024025157223083012,-0.04629318148001791,-0.04179715970926489,-0.011036305215799175,0.0,0.006968745732307053,0.00037446984669679394,0.0,-0.011036286142885886,-0.019574603124629636
2014-11-20,-0.04985451206780126,-0.002496937276351274,-0.021572464647705538,-0.03162932639477607,-0.006968745732303527,-0.05715844305791523,-0.0015612805669524645,0.0,-0.03162937843773593,-0.00583092031079321
2014-11-21,0.03762195522699053,0.0,-0.022048115696582948,0.0023040641954023946,-0.02120218800072273,0.0,-0.031684219704106474,0.002264203733007371,0.002304056952234964,0.028820438535491884
2014-11-24,-0.015504171634802975,0.07232070593656927,0.0031796497837831197,0.01566897808515085,0.0689928885168516,0.036104970450886814,0.015046582429778903,0.0,0.015668995038015356,-0.02297789038532564
2014-11-25,0.0,-0.047628116606546825,-0.025724943258826502,0.0007028493333000794,-0.0033388980759694316,0.0,0.004058855067467541,0.0012242526531365402,0.0007028779234275739,0.005785489844952719
2014-11-26,0.04879011804679004,0.01212140677279706,0.03834339488011196,0.030144522428023318,-0.03401685216877931,0.0,0.0,-0.001224252653136582,0.03014453544962346,0.04002074875308963
2014-11-27,-0.018018488730810845,0.023810625713615117,0.030866618448255497,0.04169132478832099,0.0373557502447489,-0.0071174611259978765,0.0,-0.001131461039322467,0.04169124769877298,0.005184688014957314
2014-11-28,0.0,-0.05067430040558607,0.0,0.0005084231029812746,0.04879019444480617,-0.036367609480337945,0.0,0.0,0.0005084807431679554,-0.051002554452372686
2014-12-01,-0.04969962069368957,-0.009950321410848784,0.003034900840365589,-0.01242249783619085,0.0793098333527995,0.0,-0.04524900961543062,0.0,-0.012422519998557096,-0.02350668816982688
2014-12-02,-0.012820752601719668,0.0,-0.043350399262391294,0.0006615189267068028,0.04865046263573405,0.08515781014241135,-0.006710729315280421,-0.00236127618567982,0.0006615458361742836,-0.05119179819576338
2014-12-03,-0.012987183462620452,0.048790118756369134,0.043350399262391405,0.0005142870579377049,0.032970053436221176,-0.04879020066207337,-0.006688988150796652,-0.002366865010266168,0.0005142332528377371,0.0
2014-12-04,0.009756165867938916,-0.0023837322857790926,-0.04651997090990661,0.0017610089414822894,0.0240331764915008,0.048790200662073305,0.00033553465334641117,-0.020299459716056054,0.0017610805842978177,0.0023778247859641676
2014-12-05,0.0032310175946815606,-0.021713797140567558,0.0031695716475153256,0.0028551533576087,-0.018642333053194127,0.0,6.705247606063835e-05,0.0011601195053585489,0.002855157691991065,0.0
2014-12-08,-0.0032310175946816014,-0.02469258933002252,0.01257876994641203,-0.0057919682837354386,-0.049596959606274346,-0.04167273953607544,-0.027615150654291855,0.0,-0.005792017365300826,0.0
2014-12-09,0.0,-0.05129330693589793,0.003120124318872592,-0.00117719013200643,-0.049214005964163,-0.0071174611259978765,-0.01388911216066715,0.0,-0.001177163173014752,0.022262833798971045
2014-12-10,-0.0064935232786421365,0.0,-0.018868465912799934,-0.05127774579155145,-0.04864176137982404,0.041964242256993536,-0.05129324945920692,0.002412546405383926,-0.05127779639841422,-0.003011829206859103
2014-12-12,0.0066889817502966305,0.0,-0.016000402385502727,-0.05129327146071883,-0.05043080510756515,0.0,-0.05126880236857491,-0.001158775187510617,-0.05129329438755046,0.0002839112667318282
2014-12-15,-0.016807102152408545,0.0,0.0,-0.014442229126675863,0.047146732992036484,0.041964242256993536,-0.04683465642453121,0.002412546405383926,-0.014442245229094423,0.0
2014-12-16,-0.03448622569739869,-0.05129331089853043,-0.0032310175946816014,-0.03402174271311317,0.04816343186441651,-0.04196424225699356,0.0005981090870446094,-0.01212136053234485,-0.03402170787888991,0.010269666637456045
2014-12-17,0.013937577605058454,0.03804809669685715,-0.04976146231939989,-0.04951141093305858,-0.06140864606609154,0.0,-0.01783991552155063,0.004866189651172906,-0.04951140473441511,-0.0159502869818291
2014-12-18,-0.049655626744881,0.04688360288541514,0.01686378977880866,0.05884051447254449,0.04879019444480617,0.0,0.03427541278110635,0.0,0.058840500022933395,0.04878954622958781
2014-12-19,0.010850005732616044,-0.002547769602621214,0.12260235276104696,0.048790151194271124,0.0,0.048790200662073305,0.0487861376204561,0.0024242436115064756,0.04879016416943204,0.04878192493502173
2014-12-22,-0.018149301227601392,-0.04968343449585302,0.0029542089843539545,0.03992363991794164,0.0031695716475153256,0.0,0.04872917448482666,0.0024183808642816527,0.03992363192972065,-0.01612526708888179
2014-12-23,-0.003669725357121872,0.01859281541473232,0.03193301615782672,-0.008121771212890467,0.046376117341392284,-0.04879020066207337,0.04879014755489634,-0.0011601195053585866,-0.008121788768849145,0.04879016416943204
2014-12-29,0.007168482740162181,0.03617968364880911,0.03468552452004122,0.00015532473296791835,-0.05112937404040212,-0.043802580719090246,0.04870551472587493,0.0024067400305650593,0.00015529156021589326,0.0673216198472077
2014-12-30,-0.05129324509047438,-0.00508906456768829,-0.017192384096631947,0.04849430367266559,0.048009249721529465,0.007434971238752248,0.06406806273347297,0.0,0.048494349938610355,0.0
2014-12-31,-0.06604344075415153,0.0076239177197449355,0.0,-0.022136645984569287,0.0,-0.03774038232326915,-0.010942035162024995,-0.0024067400305649764,-0.02213671009609482,0.0
2015-01-05,0.004008017567522674,-0.0492966361194221,-0.04734614607194628,-0.014011892365670953,-0.028528132246945316,0.07410799180360705,-0.0170943785993237,0.0,-0.014011804020216196,0.0006028333348441405
