Date,Open,High,Low,Close,Change_Pct,Volume
2016-12-29,26688.25,26790.54,26648.64,26782.93,0.35,0
2016-12-30,26782.93,26874.62,26704.01,26874.62,0.34,0
2017-01-02,26874.62,26874.62,26874.62,26874.62,0.0,0
2017-01-03,26874.62,26874.62,26574.27,26616.89,-0.96,0
2017-01-04,26616.89,26648.35,26492.45,26495.04,-0.46,0
2017-01-05,26495.04,26623.98,26212.09,26212.09,-1.07,0
2017-01-06,26212.09,26285.49,26203.89,26251.39,0.15,0
2017-01-09,26251.39,26580.22,26244.67,26580.22,1.25,0
2017-01-10,26580.22,26628.85,26338.81,26346.24,-0.88,0
2017-01-11,26346.24,26411.21,26325.21,26385.8,0.15,0
2017-01-12,26385.8,26414.92,26305.65,26330.39,-0.21,0
2017-01-13,26330.15,26350.33,26278.04,26325.93,-0.02,0
2017-01-15,26325.93,26378.56,26325.93,26373.83,0.18,0
2017-01-16,26325.93,26378.56,26325.93,26373.83,0.0,0
2017-01-17,26373.83,26375.68,26271.52,26278.2,-0.36,0
2017-01-18,26278.2,26308.87,26236.0,26245.34,-0.13,0
2017-01-19,26245.34,26246.42,26168.49,26201.6,-0.17,0
2017-01-20,26201.6,26228.41,26160.76,26223.54,0.08,0
2017-01-23,26223.54,26231.37,26107.29,26231.37,0.03,0
2017-01-24,26231.37,26296.54,26122.99,26217.54,-0.05,0
2017-01-25,26217.54,26248.36,26214.85,26240.45,0.09,0
2017-01-26,26240.45,26295.29,26211.25,26289.95,0.19,0
2017-01-27,26289.95,26361.45,26277.08,26328.22,0.15,0
2017-01-30,26328.22,26339.35,26191.13,26217.18,-0.42,0
2017-01-31,26217.18,26244.8,25912.22,26036.24,-0.69,0
2017-02-01,26036.24,26084.25,25800.68,25903.55,-0.51,0
2017-02-02,25903.55,25936.24,25750.45,25936.24,0.13,0
2017-02-03,25936.24,26084.39,25790.59,25802.54,-0.52,0
2017-02-06,25802.54,25812.09,25575.2,25587.09,-0.83,0
2017-02-07,25587.09,25595.97,25380.4,25446.66,-0.55,0
2017-02-08,25446.66,25511.1,25424.96,25460.45,0.05,0
2017-02-09,25460.45,25472.15,25257.02,25322.3,-0.54,0
2017-02-10,25322.3,25350.03,25204.41,25340.02,0.07,0
2017-02-13,25340.02,25475.13,25232.94,25244.65,-0.38,0
2017-02-14,25244.29,25246.17,25000.95,25032.17,-0.84,0
2017-02-15,25032.17,25130.26,24962.19,25130.26,0.39,0
2017-02-16,25130.26,25171.26,25041.74,25055.29,-0.3,0
2017-02-17,25055.29,25188.29,25025.87,25164.91,0.44,0
2017-02-20,25164.91,25273.94,25128.57,25249.49,0.34,0
2017-02-21,25249.49,25323.81,25181.86,25251.63,0.01,0
2017-02-22,25251.63,25263.49,25181.34,25249.74,-0.01,0
2017-02-23,25249.74,25409.06,25204.33,25409.06,0.63,0
2017-02-24,25409.06,25417.1,25223.02,25250.37,-0.62,0
2017-02-27,25250.37,25382.73,25218.23,25373.42,0.49,0
2017-02-28,25373.42,25402.89,25286.61,25329.08,-0.17,0
2017-03-01,25329.08,25351.8,25183.1,25183.1,-0.58,0
2017-03-02,25183.1,25204.97,24762.07,24829.59,-1.4,0
2017-03-03,24829.59,25037.4,24829.59,25012.08,0.73,0
2017-03-06,25012.08,25136.1,24568.07,24581.99,-1.72,0
2017-03-07,24581.99,25129.27,24547.37,25129.27,2.23,0
2017-03-08,25129.27,25169.1,24932.24,24986.02,-0.57,0
2017-03-09,24986.02,25292.47,24877.2,25170.36,0.74,0
2017-03-10,25170.36,25543.4,25167.17,25238.01,0.27,0
2017-03-13,25238.01,25238.85,25062.25,25136.63,-0.4,0
2017-03-14,25136.63,25284.56,25041.41,25284.56,0.59,0
2017-03-15,25284.56,25315.56,25235.94,25301.23,0.07,0
2017-03-16,25301.23,25469.06,25278.87,25418.08,0.46,0
2017-03-17,25418.08,25678.51,25408.44,25653.16,0.92,0
2017-03-20,25653.16,25671.55,25549.65,25671.55,0.07,0
2017-03-21,25671.55,25680.63,25484.9,25558.57,-0.44,0
2017-03-22,25558.57,25561.25,25495.57,25514.09,-0.17,0
2017-03-23,25514.09,25558.33,25453.07,25514.03,-0.0,0
2017-03-24,25512.69,25516.94,25380.58,25454.93,-0.23,0
2017-03-27,25454.93,25497.56,25406.27,25485.17,0.12,0
2017-03-28,25485.17,25514.97,25303.19,25406.72,-0.31,0
2017-03-29,25406.72,25415.22,25214.59,25267.68,-0.55,0
2017-03-30,25267.68,25533.82,25212.17,25533.82,1.05,0
2017-03-31,25533.82,25561.99,25444.13,25516.34,-0.07,0
2017-04-03,25516.34,25555.73,25251.19,25273.03,-0.95,0
2017-04-04,25273.03,25339.7,25243.18,25266.15,-0.03,0
2017-04-05,25266.15,25471.69,25255.52,25471.69,0.81,0
2017-04-06,25471.69,25764.45,25471.69,25755.18,1.11,0
2017-04-07,25755.18,25818.98,25656.23,25746.52,-0.03,0
2017-04-10,25746.52,25749.87,25575.33,25626.37,-0.47,0
2017-04-11,25626.37,25637.96,25468.88,25478.06,-0.58,0
2017-04-12,25478.06,25514.28,25441.66,25496.71,0.07,0
2017-04-13,25496.82,25530.34,25438.52,25510.01,0.05,0
2017-04-18,25510.17,25510.17,25213.8,25218.12,-1.14,0
2017-04-19,25207.07,25331.77,25181.14,25331.77,0.45,0
2017-04-20,25331.77,25342.03,25245.51,25288.11,-0.17,0
2017-04-21,25282.75,25318.02,25177.28,25189.37,-0.39,0
2017-04-24,25189.37,25785.63,25159.24,25747.05,2.21,0
2017-04-25,25747.05,25857.1,25745.47,25818.87,0.28,0
2017-04-26,25818.87,25903.52,25611.8,25620.94,-0.77,0
2017-04-27,25620.94,25804.14,25618.26,25753.0,0.52,0
2017-04-28,25753.0,25893.91,25639.34,25767.26,0.06,0
2017-05-02,25758.51,25977.23,25751.57,25965.18,0.77,0
2017-05-03,25965.18,26122.02,25963.28,26117.15,0.59,0
2017-05-04,26116.79,26166.8,25998.22,26166.8,0.19,0
2017-05-05,26166.8,26256.35,26124.81,26235.63,0.26,0
2017-05-08,26235.63,26428.42,26175.1,26419.17,0.7,0
2017-05-09,26418.33,26772.21,26411.03,26756.21,1.28,0
2017-05-10,26756.21,27722.48,26707.37,27546.68,2.95,0
2017-05-11,27546.68,28608.94,27546.68,28423.7,3.18,0
2017-05-12,28423.7,28873.44,28190.38,28192.46,-0.81,0
2017-05-15,28192.46,28227.09,27492.41,27513.69,-2.41,0
2017-05-16,27513.69,27615.28,27277.1,27609.67,0.35,0
2017-05-17,27609.67,27901.29,27609.51,27900.44,1.05,0
2017-05-18,27900.44,28129.64,27863.23,28101.63,0.72,0
2017-05-19,28101.63,28154.52,27994.01,28113.44,0.04,0
2017-05-22,28113.38,28228.45,28036.4,28078.3,-0.12,0
2017-05-23,28078.3,28209.79,28047.66,28093.3,0.05,0
2017-05-24,28093.3,28329.03,28093.3,28286.43,0.69,0
2017-05-25,28286.43,28514.31,28245.88,28467.61,0.64,0
2017-05-26,28467.61,29102.03,28467.61,29064.52,2.1,0
2017-05-30,29065.86,29512.26,29065.86,29281.04,0.74,0
2017-05-31,29276.59,29534.11,28959.58,29498.31,0.74,0
2017-06-01,29498.31,30314.14,29498.31,30314.14,2.77,0
2017-06-02,30314.14,31373.98,30314.14,31371.63,3.49,0
2017-06-05,31371.63,32666.13,31371.63,32578.38,3.85,0
2017-06-06,32578.38,32751.69,31978.1,32200.38,-1.16,0
2017-06-07,32200.38,32686.72,31624.16,32686.72,1.51,0
2017-06-08,32686.72,33119.12,32686.72,32937.98,0.77,0
2017-06-09,32937.98,33280.18,32937.98,33276.68,1.03,0
2017-06-12,33276.68,33445.99,32962.16,33236.7,-0.12,0
2017-06-13,33235.28,33257.6,33095.9,33141.85,-0.29,0
2017-06-14,33141.85,33602.39,33091.26,33598.2,1.38,0
2017-06-15,33598.2,33983.89,33494.29,33797.84,0.59,0
2017-06-16,33797.84,33863.69,33567.76,33810.56,0.04,0
2017-06-19,33810.96,34146.51,33810.96,34135.1,0.96,0
2017-06-20,34134.67,34375.6,33689.78,34375.6,0.7,0
2017-06-21,34381.7,34384.7,33397.48,33477.89,-2.61,0
2017-06-22,33482.61,33501.68,32450.3,32928.44,-1.64,0
2017-06-23,32928.04,32952.38,32102.86,32122.14,-2.45,0
2017-06-28,32122.14,32662.34,32065.66,32657.3,1.67,0
2017-06-29,32657.3,33269.84,32657.3,33269.84,1.88,0
2017-06-30,33269.84,33275.64,32758.94,33117.48,-0.46,0
2017-07-03,33117.48,33132.44,32748.6,32769.83,-1.05,0
2017-07-04,32769.8,32770.59,32406.84,32410.2,-1.1,0
2017-07-05,32410.2,32411.7,32210.2,32302.32,-0.33,0
2017-07-06,32302.32,32354.78,32149.69,32354.78,0.16,0
2017-07-07,32354.78,32459.17,32219.72,32459.17,0.32,0
2017-07-10,32459.37,32644.88,32432.59,32620.84,0.5,0
2017-07-11,32614.6,32910.31,32546.08,32827.98,0.63,0
2017-07-12,32827.98,32981.63,32812.72,32981.63,0.47,0
2017-07-13,32981.63,33257.19,32981.29,33246.91,0.8,0
2017-07-14,33246.91,33301.53,33183.36,33261.66,0.04,0
2017-07-17,33261.66,33373.36,33052.13,33301.43,0.12,0
2017-07-18,33301.43,33436.61,33222.98,33436.61,0.41,0
2017-07-19,33436.61,33658.67,33436.61,33514.93,0.23,0
2017-07-20,33514.93,33702.61,33435.98,33695.83,0.54,0
2017-07-21,33695.83,34045.15,33692.29,34020.37,0.96,0
2017-07-24,34020.37,34685.4,33999.14,34652.52,1.86,0
2017-07-25,34652.52,35597.13,34652.52,35533.0,2.54,0
2017-07-26,35533.0,36794.22,35504.88,36740.77,3.4,0
2017-07-27,36740.77,37258.33,36704.65,37245.17,1.37,0
2017-07-28,37245.17,37655.46,36506.35,36864.71,-1.02,0
2017-07-31,36881.74,36933.43,35793.63,35847.75,-2.76,0
2017-08-01,35847.75,36728.33,35444.0,36720.62,2.43,0
2017-08-02,36720.62,36905.06,36252.17,36905.06,0.5,0
2017-08-03,36905.06,37135.67,36901.21,37135.23,0.62,0
2017-08-04,37135.23,37476.69,37096.68,37425.15,0.78,0
2017-08-07,37425.15,37584.48,37292.56,37525.38,0.27,0
2017-08-08,37525.38,38005.8,37451.09,37999.56,1.26,0
2017-08-09,37999.56,38186.79,37961.43,38144.02,0.38,0
2017-08-10,38144.02,38185.32,37944.91,38102.85,-0.11,0
2017-08-11,38102.85,38227.1,38102.85,38198.6,0.25,0
2017-08-14,38198.6,38241.67,37949.49,37950.96,-0.65,0
2017-08-15,37950.96,37954.43,37007.13,37096.6,-2.25,0
2017-08-16,37096.6,37097.26,36008.56,36102.38,-2.68,0
2017-08-17,36102.38,36364.81,35871.31,36316.58,0.59,0
2017-08-18,36316.58,36923.71,36267.39,36920.56,1.66,0
2017-08-21,36920.56,37050.0,36550.28,36584.44,-0.91,0
2017-08-22,36584.44,37074.42,36572.06,36962.48,1.03,0
2017-08-23,36962.48,37088.44,36886.32,37059.21,0.26,0
2017-08-24,37063.41,37063.47,36538.95,36575.86,-1.3,0
2017-08-25,36575.86,36648.59,36491.93,36646.46,0.19,0
2017-08-28,36646.46,36651.25,36241.81,36317.31,-0.9,0
2017-08-29,36317.31,36320.58,35747.97,36165.93,-0.42,0
2017-08-30,36166.16,36169.04,35515.11,35629.13,-1.48,0
2017-08-31,35629.13,35629.97,35417.16,35504.62,-0.35,0
2017-09-05,35504.62,35521.1,35326.19,35403.92,-0.28,0
2017-09-06,35403.92,35745.7,35348.94,35609.07,0.58,0
2017-09-07,35605.3,36141.7,35559.76,36112.37,1.41,0
2017-09-08,36112.37,36175.23,35901.02,35953.44,-0.44,0
2017-09-11,35957.24,36030.89,35621.0,35664.94,-0.8,0
2017-09-12,35664.94,35665.61,35364.73,35397.52,-0.75,0
2017-09-13,35397.52,35464.34,35221.27,35464.34,0.19,0
2017-09-14,35464.34,35713.91,35448.01,35660.04,0.55,0
2017-09-15,35659.72,35676.51,34976.5,35005.57,-1.84,0
2017-09-18,35005.57,35105.67,34744.96,34873.07,-0.38,0
2017-09-19,34873.07,34883.22,34734.21,34846.82,-0.08,0
2017-09-20,34846.82,35207.89,34729.78,35207.89,1.04,0
2017-09-21,35207.89,35411.85,35128.03,35188.97,-0.05,0
2017-09-22,35188.97,35490.84,35187.24,35488.81,0.85,0
2017-09-25,35488.81,35488.81,35246.52,35361.52,-0.36,0
2017-09-26,35358.73,35420.53,34876.87,34951.27,-1.16,0
2017-09-27,34951.27,35170.7,34653.22,35103.4,0.44,0
2017-09-28,35103.4,35433.52,34847.79,35429.31,0.93,0
2017-09-29,35430.3,35469.12,35350.17,35439.98,0.03,0
2017-10-03,35439.98,35475.59,35262.26,35306.09,-0.38,0
2017-10-04,35306.09,35500.23,35272.84,35358.57,0.15,0
2017-10-05,35358.57,35773.98,35155.08,35773.98,1.17,0
2017-10-06,35773.69,36350.14,35772.7,36320.98,1.53,0
2017-10-09,36321.81,36888.73,36320.29,36831.93,1.41,0
2017-10-10,36831.93,36846.77,36747.68,36776.6,-0.15,0
2017-10-11,36776.6,36776.6,36620.52,36652.82,-0.34,0
2017-10-12,36652.99,36732.24,36619.78,36732.24,0.22,0
2017-10-13,36732.24,36868.25,36731.09,36848.17,0.32,0
2017-10-16,36848.17,37041.52,36833.89,36970.81,0.33,0
2017-10-17,36970.81,36970.81,36668.42,36669.61,-0.81,0
2017-10-18,36669.61,36702.17,36634.01,36641.52,-0.08,0
2017-10-19,36641.52,36663.33,36611.37,36645.65,0.01,0
2017-10-20,36645.65,36683.58,36583.21,36587.31,-0.16,0
2017-10-23,36587.31,36596.66,35825.05,36411.73,-0.48,0
2017-10-24,36411.73,36551.39,36406.89,36531.62,0.33,0
2017-10-25,36531.62,36754.39,36531.62,36622.85,0.25,0
2017-10-26,36622.85,36640.07,36438.6,36517.48,-0.29,0
2017-10-27,36517.48,36530.55,36310.2,36462.26,-0.15,0
2017-10-30,36462.26,36484.3,36203.89,36484.3,0.06,0
2017-10-31,36484.3,36681.46,36144.63,36680.29,0.54,0
2017-11-01,36680.29,36888.04,36427.31,36887.2,0.56,0
2017-11-02,36887.2,36912.54,36682.4,36877.15,-0.03,0
2017-11-03,36877.15,37009.46,36834.34,36939.59,0.17,0
2017-11-06,36939.59,37014.89,36910.49,36930.83,-0.02,0
2017-11-07,36930.83,37063.04,36907.07,37013.57,0.22,0
2017-11-08,37013.57,37138.97,36965.05,37138.97,0.34,0
2017-11-09,37138.97,37156.28,36932.48,37051.54,-0.24,0
2017-11-10,37051.54,37121.51,36963.86,37120.28,0.19,0
2017-11-13,37120.28,37314.36,36843.04,37312.28,0.52,0
2017-11-14,37312.28,37345.7,36996.54,37021.91,-0.78,0
2017-11-15,36617.45,36617.45,36617.45,36617.45,-1.09,0
2017-11-16,36617.45,36679.93,36541.9,36634.89,0.05,0
2017-11-17,36634.89,36766.24,36615.55,36703.58,0.19,0
2017-11-20,36703.58,36800.85,36599.99,36792.6,0.24,0
2017-11-21,36792.6,36864.64,36579.63,36600.07,-0.52,0
2017-11-22,36600.07,36693.59,36563.48,36608.76,0.02,0
2017-11-23,36608.76,36984.36,36592.26,36688.75,0.22,0
2017-11-24,36688.75,37374.88,36677.42,37365.91,1.85,0
2017-11-27,37365.91,37393.29,37269.55,37284.92,-0.22,0
2017-11-28,37250.78,37541.88,37212.61,37503.73,0.59,0
2017-11-29,37503.73,37716.14,37466.5,37709.2,0.55,0
2017-11-30,37709.2,38057.71,37709.2,37944.6,0.62,0
2017-12-04,37944.6,38023.27,37913.99,37974.58,0.08,0
2017-12-05,37974.58,38515.91,37970.44,38494.43,1.37,0
2017-12-06,38494.43,39111.28,38494.43,39075.3,1.51,0
2017-12-07,39075.3,39623.52,39075.3,39534.14,1.17,0
2017-12-08,39534.14,39656.53,39231.97,39257.53,-0.7,0
2017-12-11,39257.53,39292.21,38891.25,38913.99,-0.88,0
2017-12-12,38913.99,39104.09,38836.25,38924.63,0.03,0
2017-12-13,38924.63,38945.09,38514.43,38534.64,-1.0,0
2017-12-14,38534.64,38539.91,37840.14,37933.7,-1.56,0
2017-12-15,37933.7,38436.08,37794.83,38436.08,1.32,0
2017-12-18,38436.08,38486.26,37871.65,37957.96,-1.24,0
2017-12-19,37957.96,37960.62,37783.76,37783.76,-0.46,0
2017-12-20,37783.76,37933.86,37661.17,37933.86,0.4,0
2017-12-21,37933.86,38350.64,37790.07,38350.64,1.1,0
2017-12-22,38350.64,38522.14,38323.15,38522.14,0.45,0
2017-12-27,38522.14,38547.98,37889.57,37889.57,-1.64,0
2017-12-28,37889.57,37991.55,37862.35,37990.74,0.27,0
2017-12-29,37990.74,38243.19,37990.74,38243.19,0.66,0
2018-01-02,38243.19,38268.82,37646.88,38264.79,0.06,0
2018-01-03,38264.79,38579.51,38187.28,38187.28,-0.2,0
2018-01-04,38187.28,38848.31,38182.94,38676.12,1.28,0
2018-01-05,38676.12,39113.68,38676.12,38923.26,0.64,0
2018-01-08,38923.26,39851.45,38908.12,39849.65,2.38,0
2018-01-09,39849.65,40485.54,39688.04,40362.97,1.29,0
2018-01-10,40366.22,41816.11,40366.22,41816.11,3.6,0
2018-01-11,41816.11,43269.41,41813.37,43041.54,2.93,0
2018-01-12,43041.54,43670.57,42636.87,42898.9,-0.33,0
2018-01-15,42898.9,43119.44,42262.82,43119.0,0.51,0
2018-01-16,43119.0,44055.68,43119.0,44054.72,2.17,0
2018-01-17,44054.72,44901.01,43956.76,44885.24,1.89,0
2018-01-18,44885.24,45162.64,44188.72,44848.74,-0.08,0
2018-01-19,44848.74,45103.96,44377.62,45092.83,0.54,0
2018-01-22,45092.83,45321.82,44748.24,44912.53,-0.4,0
2018-01-23,44912.53,44937.83,43720.59,44389.85,-1.16,0
2018-01-24,44389.85,44389.85,43092.87,43963.4,-0.96,0
2018-01-25,43963.4,43995.68,43106.26,43529.06,-0.99,0
2018-01-26,43529.06,44155.98,43529.06,43773.76,0.56,0
2018-01-29,43773.76,44306.48,43773.76,44306.48,1.22,0
2018-01-30,44306.48,44493.79,43986.69,44493.79,0.42,0
2018-01-31,44493.79,44512.37,43946.1,44343.65,-0.34,0
2018-02-01,44378.8,44484.04,44155.38,44460.18,0.26,0
2018-02-02,44460.18,44684.38,44460.18,44639.99,0.4,0
2018-02-05,44639.99,44663.91,44046.48,44261.72,-0.85,0
2018-02-06,44261.72,44262.49,43770.46,43877.3,-0.87,0
2018-02-07,43877.3,43921.17,43534.71,43538.16,-0.77,0
2018-02-08,43538.16,43616.14,43261.66,43326.89,-0.49,0
2018-02-09,43326.89,43672.55,42790.79,43127.92,-0.46,0
2018-02-12,43127.92,43198.0,42080.55,42737.89,-0.9,0
2018-02-13,42735.32,42735.32,41614.1,41708.15,-2.41,0
2018-02-14,41708.15,42207.86,41657.35,42171.8,1.11,0
2018-02-15,42171.8,42604.4,42171.8,42604.4,1.03,0
2018-02-16,42604.4,42751.47,42454.63,42638.83,0.08,0
2018-02-19,42638.83,42712.65,41988.18,41988.18,-1.53,0
2018-02-20,41987.74,42265.53,41497.82,42148.4,0.38,0
2018-02-21,42148.4,42241.04,42061.98,42158.32,0.02,0
2018-02-22,42158.32,42292.85,42158.32,42258.78,0.24,0
2018-02-23,42258.78,42580.14,42214.42,42570.89,0.74,0
2018-02-26,42570.89,42671.04,42514.17,42579.48,0.02,0
2018-02-27,42579.48,42588.34,42231.43,42299.56,-0.66,0
2018-02-28,42299.56,43389.51,42098.01,43330.54,2.44,0
2018-03-01,43330.54,43366.21,42628.49,42843.38,-1.12,0
2018-03-02,42843.38,42934.03,42705.63,42876.23,0.08,0
2018-03-05,42876.23,44062.47,42876.23,43513.93,1.49,0
2018-03-06,43513.93,43611.76,42912.56,43609.77,0.22,0
2018-03-07,43609.77,43870.09,42939.13,42952.7,-1.51,0
2018-03-08,42952.7,43092.63,42777.92,43090.55,0.32,0
2018-03-09,43090.55,43290.23,43079.16,43167.86,0.18,0
2018-03-12,43167.87,43228.94,42943.34,43056.51,-0.26,0
2018-03-13,43056.51,43081.56,42801.0,43073.45,0.04,0
2018-03-14,43073.42,43073.42,42669.83,42839.52,-0.54,0
2018-03-15,42839.49,42889.64,42039.57,42185.38,-1.53,0
2018-03-16,42185.38,42185.38,41741.34,41935.93,-0.59,0
2018-03-19,41926.99,41926.99,41664.77,41832.63,-0.25,0
2018-03-20,41832.63,41860.34,41614.2,41686.36,-0.35,0
2018-03-21,41686.36,41693.11,41235.34,41495.43,-0.46,0
2018-03-22,41495.43,41640.04,41370.69,41633.79,0.33,0
2018-03-23,41633.79,41960.37,41469.28,41472.1,-0.39,0
2018-03-26,41472.1,41662.4,41454.3,41454.3,-0.04,0
2018-03-27,41454.3,41466.48,41232.61,41243.24,-0.51,0
2018-03-28,41243.24,41280.46,40751.4,40802.08,-1.07,0
2018-03-29,40822.83,41526.24,40681.31,41504.51,1.72,0
2018-04-03,41504.51,41615.41,40795.66,40855.64,-1.56,0
2018-04-04,40854.54,40855.83,40512.37,40749.86,-0.26,0
2018-04-05,40749.86,40945.75,40684.52,40875.69,0.31,0
2018-04-06,40875.69,41001.17,40814.68,40841.14,-0.08,0
2018-04-09,40841.14,40848.41,40429.18,40429.18,-1.01,0
2018-04-10,40429.18,40499.04,40206.1,40499.04,0.17,0
2018-04-11,40499.04,40849.15,40444.54,40846.24,0.86,0
2018-04-12,40846.24,40882.71,40622.43,40808.48,-0.09,0
2018-04-13,40808.48,40961.2,40426.93,40808.48,0.0,0
2018-04-16,40932.18,41014.67,40533.37,40533.37,-0.67,0
2018-04-17,40533.37,40862.01,40409.9,40788.68,0.63,0
2018-04-18,40788.68,40861.04,40492.26,40772.26,-0.04,0
2018-04-19,40772.26,40937.09,40724.76,40874.09,0.25,0
2018-04-20,40874.09,40893.97,40735.76,40814.89,-0.14,0
2018-04-23,40814.89,40832.34,40579.54,40763.93,-0.12,0
2018-04-24,40763.93,40970.31,40757.19,40802.78,0.1,0
2018-04-25,40801.04,40926.72,40589.6,40755.73,-0.12,0
2018-04-26,40755.73,40798.01,40727.26,40752.83,-0.01,0
2018-04-27,40777.67,41247.2,40761.74,41244.89,1.21,0
2018-04-30,41244.89,41279.95,41146.48,41268.01,0.06,0
2018-05-02,41268.01,41396.91,41154.78,41306.02,0.09,0
2018-05-03,41306.02,41307.05,40944.36,41107.81,-0.48,0
2018-05-04,41107.81,41236.79,41107.81,41218.72,0.27,0
2018-05-07,41218.72,41233.42,41031.15,41172.82,-0.11,0
2018-05-08,41172.82,41642.33,41110.44,41155.8,-0.04,0
2018-05-09,41156.37,41160.18,40904.83,41080.12,-0.18,0
2018-05-10,40915.17,40915.17,40915.17,40915.17,-0.4,0
2018-05-11,40914.94,41189.28,40913.85,41022.31,0.26,0
2018-05-14,41022.31,41029.79,40667.46,40677.61,-0.84,0
2018-05-15,40677.61,40723.49,40565.66,40628.49,-0.12,0
2018-05-16,40615.42,41027.28,40531.9,40992.97,0.9,0
2018-05-17,40992.97,41003.76,40675.89,40676.26,-0.77,0
2018-05-18,40651.41,40675.7,40444.17,40472.45,-0.5,0
2018-05-21,40472.45,40476.61,40383.19,40425.07,-0.12,0
2018-05-22,40425.07,40461.69,40245.32,40249.29,-0.43,0
2018-05-23,40249.29,40254.91,40116.27,40150.55,-0.25,0
2018-05-24,40150.55,40150.55,39723.85,39723.85,-1.06,0
2018-05-25,39723.85,39908.11,39213.98,39323.62,-1.01,0
2018-05-28,39323.62,39323.62,38910.82,39040.44,-0.72,0
2018-05-30,39028.51,39177.53,38603.32,38606.41,-1.11,0
2018-05-31,38606.41,38791.52,37998.17,38104.54,-1.3,0
2018-06-01,38104.54,38148.45,36677.07,36816.29,-3.38,0
2018-06-04,36816.29,36950.98,36676.15,36950.98,0.37,0
2018-06-05,36947.1,37854.92,36947.1,37854.92,2.45,0
2018-06-06,37854.92,38463.54,37854.92,38435.29,1.53,0
2018-06-07,38435.29,39042.39,38435.29,39042.11,1.58,0
2018-06-08,39042.11,39088.69,38636.0,38669.23,-0.96,0
2018-06-11,38669.23,38856.06,38649.41,38845.31,0.46,0
2018-06-12,38844.32,39425.61,38843.04,39167.39,0.83,0
2018-06-13,39167.04,39261.6,39031.72,39031.72,-0.35,0
2018-06-14,39031.72,39068.49,38407.08,38928.47,-0.26,0
2018-06-19,38928.02,38928.02,38616.91,38669.43,-0.67,0
2018-06-20,38664.15,38670.95,38533.66,38605.07,-0.17,0
2018-06-21,38605.07,38606.97,38093.16,38152.6,-1.17,0
2018-06-22,38152.6,38197.65,37852.38,37862.53,-0.76,0
2018-06-25,37862.53,38003.18,37690.01,37992.12,0.34,0
2018-06-26,37992.12,38040.1,37929.64,37988.54,-0.01,0
2018-06-27,37988.54,38030.63,37908.64,37963.93,-0.06,0
2018-06-28,37963.93,37977.25,37708.5,37733.44,-0.61,0
2018-06-29,37733.44,38291.55,37733.44,38278.55,1.44,0
2018-07-02,38278.55,38322.94,37946.92,37946.92,-0.87,0
2018-07-03,37946.92,37946.92,37601.79,37605.12,-0.9,0
2018-07-04,37605.12,37611.68,37445.76,37499.07,-0.28,0
2018-07-05,37499.07,37743.22,37451.08,37743.22,0.65,0
2018-07-06,37743.22,37826.28,37612.36,37625.59,-0.31,0
2018-07-09,37625.59,37715.3,37615.49,37647.93,0.06,0
2018-07-10,37647.93,37647.93,37421.01,37421.01,-0.6,0
2018-07-11,37421.01,37431.58,37233.82,37253.25,-0.45,0
2018-07-12,37253.25,37253.25,37075.09,37226.44,-0.07,0
2018-07-13,37226.44,37396.67,37182.19,37392.77,0.45,0
2018-07-16,37392.77,37392.77,37215.81,37266.86,-0.34,0
2018-07-17,37266.86,37281.34,36949.3,36963.7,-0.81,0
2018-07-18,36963.7,36963.7,36608.11,36748.18,-0.58,0
2018-07-19,36748.18,36906.22,36420.72,36470.05,-0.76,0
2018-07-20,36474.39,36652.19,36360.83,36603.44,0.37,0
2018-07-23,36603.44,36713.06,36603.44,36711.96,0.3,0
2018-07-24,36711.96,36711.96,36446.4,36455.24,-0.7,0
2018-07-25,36455.24,36474.12,36339.41,36346.8,-0.3,0
2018-07-26,36346.8,36678.29,36316.3,36427.22,0.22,0
2018-07-27,36427.22,36643.4,36427.22,36636.97,0.58,0
2018-07-30,36636.97,36946.18,36636.97,36946.18,0.84,0
2018-07-31,36937.73,37017.78,36713.99,37017.78,0.19,0
2018-08-01,37017.78,37023.18,36573.19,36612.83,-1.09,0
2018-08-02,36612.83,36708.03,36510.88,36688.91,0.21,0
2018-08-03,36688.91,36750.29,36478.1,36499.67,-0.52,0
2018-08-06,36499.67,36620.48,36399.42,36479.42,-0.06,0
2018-08-07,36479.42,36491.19,36321.5,36333.8,-0.4,0
2018-08-08,36333.8,36336.04,36295.55,36299.82,-0.09,0
2018-08-09,36299.82,36366.26,36153.15,36232.66,-0.19,0
2018-08-10,36232.66,36232.66,35435.28,35446.47,-2.17,0
2018-08-13,35446.47,35474.15,35351.76,35410.61,-0.1,0
2018-08-14,35410.61,35434.6,35156.29,35288.23,-0.35,0
2018-08-15,35288.23,35300.21,35061.28,35069.34,-0.62,0
2018-08-16,35069.34,35069.34,34603.07,34618.43,-1.29,0
2018-08-17,34618.43,35469.05,34579.35,35266.29,1.87,0
2018-08-20,35266.29,35425.17,34900.34,35341.9,0.21,0
2018-08-23,34663.48,35206.16,34481.47,35206.16,-0.38,0
2018-08-24,35206.16,35679.05,35199.87,35426.17,0.62,0
2018-08-27,35426.17,35499.66,34643.3,35311.36,-0.32,0
2018-08-28,35311.36,35516.21,35309.85,35516.21,0.58,0
2018-08-29,35516.21,35560.31,35358.94,35358.94,-0.44,0
2018-08-30,35354.26,35400.04,34942.23,35086.67,-0.77,0
2018-08-31,35086.67,35086.67,34113.89,34848.45,-0.68,0
