"Date","Price","Open","High","Low","Vol.","Change %"
"05/07/2024","1.25","1.26","1.30","1.14","3.67M","-0.79%"
"04/07/2024","1.26","1.25","1.26","1.13","851.11K","0.80%"
"03/07/2024","1.25","1.25","1.25","1.20","34.91K","0.00%"
"02/07/2024","1.25","1.25","1.28","1.20","50.09K","0.00%"
"01/07/2024","1.25","1.25","1.26","1.20","203.13K","0.00%"
"28/06/2024","1.25","1.25","1.25","1.25","267.41K","0.00%"
"27/06/2024","1.25","1.20","1.25","1.25","712.61K","4.17%"
"26/06/2024","1.20","1.20","1.25","1.20","187.11K","0.00%"
"25/06/2024","1.20","1.20","1.26","1.22","6.30K","0.00%"
"24/06/2024","1.20","1.20","1.27","1.19","163.90K","0.00%"
"21/06/2024","1.20","1.28","1.21","1.20","1.11M","-6.25%"
"20/06/2024","1.28","1.17","1.28","1.22","576.31K","9.40%"
"19/06/2024","1.17","1.20","1.20","1.17","2.50M","-2.50%"
"14/06/2024","1.20","1.24","1.20","1.20","310.34K","-3.23%"
"13/06/2024","1.24","1.20","1.24","1.24","410.95K","3.33%"
"11/06/2024","1.20","1.15","1.20","1.20","811.85K","4.35%"
"10/06/2024","1.15","1.15","1.24","1.14","115.00K","0.00%"
"07/06/2024","1.15","1.20","1.18","1.15","546.65K","-4.17%"
"06/06/2024","1.20","1.29","1.20","1.20","380.00K","-6.98%"
"05/06/2024","1.29","1.27","1.29","1.29","216.53K","1.57%"
"04/06/2024","1.27","1.31","1.30","1.23","605.30K","-3.05%"
"03/06/2024","1.31","1.29","1.31","1.31","164.78K","1.55%"
"31/05/2024","1.29","1.29","1.33","1.20","70.43K","0.00%"
"30/05/2024","1.29","1.25","1.29","1.13","1.30M","3.20%"
"29/05/2024","1.25","1.25","1.16","1.16","1.60K","0.00%"
"28/05/2024","1.25","1.25","1.16","1.13","42.90K","0.00%"
"27/05/2024","1.25","1.25","1.16","1.13","100.97K","0.00%"
"24/05/2024","1.25","1.25","1.15","1.13","108.10K","0.00%"
"22/05/2024","1.25","1.25","1.16","1.14","10.65K","0.00%"
"21/05/2024","1.25","1.25","1.24","1.13","45.61K","0.00%"
"20/05/2024","1.25","1.25","1.15","1.13","12.96K","0.00%"
"17/05/2024","1.25","1.25","1.15","1.13","39.77K","0.00%"
"16/05/2024","1.25","1.25","1.24","1.17","3.15K","0.00%"
"15/05/2024","1.25","1.25","1.24","1.13","115.45K","0.00%"
"14/05/2024","1.25","1.25","1.24","1.14","11.00K","0.00%"
"13/05/2024","1.25","1.25","1.29","1.13","139.39K","0.00%"
"10/05/2024","1.25","1.25","1.13","1.13","16.13K","0.00%"
"09/05/2024","1.25","1.25","1.30","1.15","67.09K","0.00%"
"08/05/2024","1.25","1.25","1.30","1.14","37.03K","0.00%"
"07/05/2024","1.25","1.25","1.20","1.17","17.98K","0.00%"
"06/05/2024","1.25","1.25","1.36","1.15","6.18K","0.00%"
"03/05/2024","1.25","1.25","1.25","1.25","103.05K","0.00%"
"02/05/2024","1.25","1.25","1.25","1.25","432.57K","0.00%"
"30/04/2024","1.25","1.25","1.25","1.20","59.74K","0.00%"
"29/04/2024","1.25","1.25","1.25","1.15","10.81K","0.00%"
"26/04/2024","1.25","1.30","1.29","1.25","465.01K","-3.85%"
"25/04/2024","1.30","1.21","1.30","1.30","612.57K","7.44%"
"24/04/2024","1.21","1.10","1.21","1.21","552.47K","10.00%"
"23/04/2024","1.10","1.00","1.10","1.10","522.20K","10.00%"
"22/04/2024","1.00","1.00","1.10","1.02","9.30K","0.00%"
"19/04/2024","1.00","1.00","1.01","1.00","713.40K","0.00%"
"18/04/2024","1.00","1.09","1.00","1.00","252.19K","-8.26%"
"17/04/2024","1.09","1.09","1.15","1.09","43.17K","0.00%"
"16/04/2024","1.09","1.15","1.09","1.09","197.29K","-5.22%"
"15/04/2024","1.15","1.18","1.15","1.15","547.78K","-2.54%"
"12/04/2024","1.18","1.28","1.18","1.17","319.40K","-7.81%"
"08/04/2024","1.28","1.36","1.28","1.28","313.24K","-5.88%"
"05/04/2024","1.36","1.36","1.32","1.23","26.29K","0.00%"
"04/04/2024","1.36","1.36","1.30","1.27","47.80K","0.00%"
"03/04/2024","1.36","1.36","1.35","1.27","20.18K","0.00%"
"02/04/2024","1.36","1.36","1.43","1.36","2.01M","0.00%"
"28/03/2024","1.36","1.36","1.36","1.27","69.70K","0.00%"
"27/03/2024","1.36","1.36","1.36","1.36","127.42K","0.00%"
"26/03/2024","1.36","1.27","1.36","1.36","502.73K","7.09%"
"25/03/2024","1.27","1.16","1.27","1.27","256.97K","9.48%"
"22/03/2024","1.16","1.16","1.16","1.16","143.92K","0.00%"
"21/03/2024","1.16","1.25","1.26","1.16","2.08M","-7.20%"
"20/03/2024","1.25","1.25","1.25","1.25","1.23M","0.00%"
"19/03/2024","1.25","1.25","1.32","1.20","139.81K","0.00%"
"18/03/2024","1.25","1.27","1.27","1.25","772.01K","-1.57%"
"15/03/2024","1.27","1.27","1.27","1.27","755.02K","0.00%"
"14/03/2024","1.27","1.41","1.27","1.27","6.38M","-9.93%"
"13/03/2024","1.41","1.56","1.41","1.41","3.17M","-9.62%"
"12/03/2024","1.56","1.57","1.56","1.42","1.88M","-0.64%"
"11/03/2024","1.57","1.57","1.58","1.42","100.91K","0.00%"
"08/03/2024","1.57","1.57","1.72","1.43","25.07K","0.00%"
"07/03/2024","1.57","1.71","1.57","1.57","343.14K","-8.19%"
"06/03/2024","1.71","1.71","1.69","1.54","11.70K","0.00%"
"05/03/2024","1.71","1.71","1.60","1.54","103.00K","0.00%"
"04/03/2024","1.71","1.71","1.82","1.55","63.13K","0.00%"
"01/03/2024","1.71","1.71","1.82","1.55","140.76K","0.00%"
"29/02/2024","1.71","1.90","1.71","1.71","421.38K","-10.00%"
"28/02/2024","1.90","1.90","1.90","1.71","103.46K","0.00%"
"27/02/2024","1.90","1.90","2.08","1.89","120.82K","0.00%"
"26/02/2024","1.90","2.09","1.90","1.89","432.93K","-9.09%"
"23/02/2024","2.09","2.09","2.09","1.89","27.34K","0.00%"
"22/02/2024","2.09","1.90","2.09","1.71","7.54M","10.00%"
"21/02/2024","1.90","1.90","1.71","1.71","51.86K","0.00%"
"20/02/2024","1.90","1.90","2.00","1.71","5.13K","0.00%"
"19/02/2024","1.90","1.78","1.90","1.90","402.26K","6.74%"
"16/02/2024","1.78","1.96","1.78","1.78","194.95K","-9.18%"
"15/02/2024","1.96","1.96","1.90","1.77","23.43K","0.00%"
"14/02/2024","1.96","1.96","1.98","1.77","187.84K","0.00%"
"13/02/2024","1.96","1.96","1.96","1.78","50.87K","0.00%"
"12/02/2024","1.96","1.79","1.96","1.65","1.27M","9.50%"
"09/02/2024","1.79","1.82","1.79","1.79","258.99K","-1.65%"
"08/02/2024","1.82","1.82","1.85","1.64","282.76K","0.00%"
"07/02/2024","1.82","1.82","1.80","1.70","20.74K","0.00%"
"06/02/2024","1.82","1.82","2.00","1.67","211.87K","0.00%"
"05/02/2024","1.82","1.82","1.82","1.75","247.65K","0.00%"
"02/02/2024","1.82","1.66","1.82","1.81","1.63M","9.64%"
"01/02/2024","1.66","1.83","1.80","1.65","3.24M","-9.29%"
"31/01/2024","1.83","2.03","1.83","1.83","1.03M","-9.85%"
"30/01/2024","2.03","2.25","2.03","2.03","293.17K","-9.78%"
"29/01/2024","2.25","2.25","2.25","2.03","2.27M","0.00%"
"26/01/2024","2.25","2.05","2.25","2.25","970.47K","9.76%"
"25/01/2024","2.05","2.10","2.05","2.05","3.17M","-2.38%"
"24/01/2024","2.10","2.10","2.31","1.92","231.97K","0.00%"
"23/01/2024","2.10","1.98","2.10","2.10","1.19M","6.06%"
"22/01/2024","1.98","1.80","1.98","1.98","824.49K","10.00%"
"19/01/2024","1.80","1.76","1.85","1.80","2.18M","2.27%"
"18/01/2024","1.76","1.76","1.93","1.76","178.08K","0.00%"
"17/01/2024","1.76","1.60","1.76","1.76","1.12M","10.00%"
"16/01/2024","1.60","1.50","1.60","1.60","823.21K","6.67%"
"15/01/2024","1.50","1.43","1.57","1.50","767.45K","4.90%"
"12/01/2024","1.43","1.30","1.43","1.43","373.33K","10.00%"
"11/01/2024","1.30","1.20","1.30","1.25","707.49K","8.33%"
"10/01/2024","1.20","1.20","1.32","1.22","217.05K","0.00%"
"09/01/2024","1.20","1.30","1.22","1.20","1.00M","-7.69%"
"08/01/2024","1.30","1.30","1.43","1.20","136.67K","0.00%"
"05/01/2024","1.30","1.30","1.43","1.30","189.88K","0.00%"
"04/01/2024","1.30","1.27","1.30","1.30","370.92K","2.36%"
"03/01/2024","1.27","1.21","1.27","1.26","1.27M","4.96%"
"02/01/2024","1.21","1.10","1.21","1.21","662.08K","10.00%"
"29/12/2023","1.10","1.16","1.10","1.10","231.19K","-5.17%"
"28/12/2023","1.16","1.16","1.22","1.10","94.34K","0.00%"
"27/12/2023","1.16","1.16","1.21","1.05","76.13K","0.00%"
"22/12/2023","1.16","1.16","1.24","1.16","70.00K","0.00%"
"21/12/2023","1.16","1.16","1.12","1.12","10.00K","0.00%"
"20/12/2023","1.16","1.16","1.24","1.12","178.59K","0.00%"
"19/12/2023","1.16","1.16","1.20","1.12","43.09K","0.00%"
"18/12/2023","1.16","1.16","1.24","1.13","109.29K","0.00%"
"15/12/2023","1.16","1.16","1.16","1.10","169.77K","0.00%"
"14/12/2023","1.16","1.16","1.24","1.12","68.74K","0.00%"
"13/12/2023","1.16","1.28","1.20","1.16","2.04M","-9.38%"
"12/12/2023","1.28","1.26","1.28","1.28","305.91K","1.59%"
"11/12/2023","1.26","1.26","1.20","1.16","62.90K","0.00%"
"08/12/2023","1.26","1.33","1.26","1.20","314.26K","-5.26%"
"07/12/2023","1.33","1.33","1.32","1.20","222.83K","0.00%"
"06/12/2023","1.33","1.33","1.36","1.21","75.58K","0.00%"
"05/12/2023","1.33","1.21","1.33","1.20","608.55K","9.92%"
"04/12/2023","1.21","1.26","1.26","1.21","589.97K","-3.97%"
"01/12/2023","1.26","1.40","1.26","1.26","350.56K","-10.00%"
"30/11/2023","1.40","1.49","1.40","1.35","1.08M","-6.04%"
"29/11/2023","1.49","1.49","1.49","1.49","931.51K","9.56%"
"28/11/2023","1.36","1.24","1.36","1.36","2.97M","9.68%"
"27/11/2023","1.24","1.13","1.24","1.18","1.33M","9.73%"
"24/11/2023","1.13","1.03","1.13","1.13","1.36M","9.71%"
"23/11/2023","1.03","1.00","1.03","1.03","294.82K","3.00%"
"22/11/2023","1.00","1.00","1.00","0.96","25.88K","0.00%"
"21/11/2023","1.00","1.00","0.96","0.96","10.00K","0.00%"
"20/11/2023","1.00","0.96","1.00","1.00","368.50K","4.17%"
"17/11/2023","0.96","0.96","1.02","0.94","44.00K","0.00%"
"16/11/2023","0.96","0.96","1.03","0.95","124.54K","0.00%"
"15/11/2023","0.96","0.94","0.96","0.96","614.44K","2.13%"
"14/11/2023","0.94","0.94","1.03","0.91","90.90K","0.00%"
"13/11/2023","0.94","0.94","1.00","0.95","50.81K","0.00%"
"10/11/2023","0.94","0.94","0.94","0.94","293.30K","0.00%"
"09/11/2023","0.94","0.94","0.99","0.94","65.28K","0.00%"
"08/11/2023","0.94","0.94","0.99","0.90","175.86K","0.00%"
"07/11/2023","0.94","0.94","0.95","0.90","83.03K","0.00%"
"06/11/2023","0.94","0.94","1.00","0.95","67.25K","0.00%"
"03/11/2023","0.94","0.94","0.99","0.99","20.00K","0.00%"
"02/11/2023","0.94","0.94","0.98","0.94","1.75K","0.00%"
"01/11/2023","0.94","0.94","0.94","0.92","310.00K","0.00%"
"31/10/2023","0.94","0.99","0.99","0.94","612.00K","-5.05%"
"30/10/2023","0.99","0.99","0.99","0.94","2.06M","0.00%"
"27/10/2023","0.99","0.99","1.00","1.00","10.65K","0.00%"
"26/10/2023","0.99","0.99","0.99","0.99","518.10K","0.00%"
"25/10/2023","0.99","1.10","0.99","0.99","204.73K","-10.00%"
"24/10/2023","1.10","1.10","1.00","0.99","9.31K","0.00%"
"23/10/2023","1.10","1.10","1.00","0.99","251.20K","0.00%"
"20/10/2023","1.10","1.12","1.10","1.10","374.70K","-1.79%"
"19/10/2023","1.12","1.05","1.12","1.12","417.59K","6.67%"
"18/10/2023","1.05","1.05","1.10","0.95","68.02K","0.00%"
"17/10/2023","1.05","1.05","1.11","0.95","180.96K","0.00%"
"16/10/2023","1.05","1.04","1.05","1.05","199.49K","0.96%"
"13/10/2023","1.04","1.04","1.05","0.94","134.90K","0.00%"
"12/10/2023","1.04","1.04","1.02","0.95","93.88K","0.00%"
"11/10/2023","1.04","1.04","1.04","1.00","25.12K","0.00%"
"10/10/2023","1.04","1.04","1.04","0.97","200.59K","0.00%"
"09/10/2023","1.04","0.97","1.05","1.00","1.18M","7.22%"
"06/10/2023","0.97","0.97","1.03","0.90","50.28K","0.00%"
"05/10/2023","0.97","0.90","0.97","0.97","131.72K","7.78%"
"04/10/2023","0.90","0.90","0.90","0.90","197.77K","0.00%"
"03/10/2023","0.90","0.90","0.99","0.88","65.03K","0.00%"
"29/09/2023","0.90","0.96","0.90","0.90","266.79K","-6.25%"
"28/09/2023","0.96","0.96","1.05","0.87","14.12K","0.00%"
"25/09/2023","0.96","1.05","1.08","0.96","1.44M","-8.57%"
"22/09/2023","1.05","0.96","1.05","1.05","1.21M","9.37%"
"21/09/2023","0.96","0.88","0.96","0.88","1.66M","9.09%"
"20/09/2023","0.88","0.80","0.88","0.85","2.03M","10.00%"
"19/09/2023","0.80","0.79","0.80","0.80","480.54K","1.27%"
"18/09/2023","0.79","0.79","0.84","0.83","42.00K","0.00%"
"15/09/2023","0.79","0.78","0.79","0.79","499.19K","1.28%"
"14/09/2023","0.78","0.80","0.78","0.78","643.12K","-2.50%"
"13/09/2023","0.80","0.80","0.88","0.82","95.62K","0.00%"
"12/09/2023","0.80","0.81","0.80","0.80","432.50K","-1.23%"
"11/09/2023","0.81","0.88","0.88","0.81","2.56M","-7.95%"
"08/09/2023","0.88","0.88","0.85","0.81","541.64K","0.00%"
"07/09/2023","0.88","0.88","0.88","0.88","387.98K","0.00%"
"06/09/2023","0.88","0.88","0.88","0.88","1.34M","0.00%"
"05/09/2023","0.88","0.80","0.88","0.88","552.19K","10.00%"
"04/09/2023","0.80","0.88","0.88","0.80","2.14M","-9.09%"
"01/09/2023","0.88","0.86","0.88","0.88","148.20K","2.33%"
"31/08/2023","0.86","0.80","0.86","0.86","770.00K","7.50%"
"30/08/2023","0.80","0.75","0.80","0.80","1.40M","6.67%"
"29/08/2023","0.75","0.79","0.78","0.75","671.04K","-5.06%"
"28/08/2023","0.79","0.79","0.79","0.79","1.55M","0.00%"
"25/08/2023","0.79","0.72","0.79","0.76","2.14M","9.72%"
"24/08/2023","0.72","0.77","0.72","0.72","745.24K","-6.49%"
"23/08/2023","0.77","0.72","0.77","0.72","1.09M","6.94%"
"22/08/2023","0.72","0.80","0.75","0.72","2.22M","-10.00%"
"21/08/2023","0.80","0.82","0.80","0.80","329.96K","-2.44%"
"18/08/2023","0.82","0.80","0.88","0.72","5.58M","2.50%"
"17/08/2023","0.80","0.86","0.85","0.80","1.89M","-6.98%"
"16/08/2023","0.86","0.94","0.91","0.85","1.70M","-8.51%"
"15/08/2023","0.94","1.04","0.94","0.94","1.55M","-9.62%"
"14/08/2023","1.04","1.04","1.04","1.04","2.11M","-9.57%"
"11/08/2023","1.15","1.06","1.18","1.00","3.31M","3.60%"
"10/08/2023","1.11","1.02","1.12","1.06","2.84M","8.82%"
"09/08/2023","1.02","1.02","1.12","1.12","129.93K","0.00%"
"08/08/2023","1.02","1.02","1.12","1.02","248.09K","0.00%"
"07/08/2023","1.02","0.93","1.02","0.95","1.42M","9.68%"
"04/08/2023","0.93","0.86","0.94","0.93","2.54M","8.14%"
"03/08/2023","0.86","0.79","0.86","0.86","1.11M","8.86%"
"02/08/2023","0.79","0.72","0.79","0.77","1.59M","9.72%"
"01/08/2023","0.72","0.66","0.72","0.63","1.96M","9.09%"
"31/07/2023","0.66","0.60","0.66","0.66","383.84K","10.00%"
"28/07/2023","0.60","0.60","0.66","0.55","5.30K","0.00%"
"27/07/2023","0.60","0.60","0.65","0.60","28.91K","0.00%"
"26/07/2023","0.60","0.55","0.60","0.60","315.00K","9.09%"
"25/07/2023","0.55","0.55","0.60","0.60","241.65K","0.00%"
"24/07/2023","0.55","0.53","0.55","0.55","483.27K","3.77%"
"21/07/2023","0.53","0.56","0.61","0.53","513.27K","-5.36%"
"20/07/2023","0.56","0.52","0.56","0.55","542.41K","7.69%"
"19/07/2023","0.52","0.52","0.57","0.52","1.38M","0.00%"
"18/07/2023","0.52","0.48","0.52","0.50","578.99K","8.33%"
"17/07/2023","0.48","0.48","0.52","0.48","53.31K","0.00%"
"14/07/2023","0.48","0.53","0.58","0.48","1.28M","-9.43%"
"13/07/2023","0.53","0.52","0.58","0.52","5.09M","0.00%"
"12/07/2023","0.53","0.58","0.53","0.53","880.63K","-8.62%"
"11/07/2023","0.58","0.57","0.58","0.58","604.00K","1.75%"
"10/07/2023","0.57","0.52","0.57","0.57","4.09M","9.62%"
"07/07/2023","0.52","0.52","0.57","0.57","116.31K","0.00%"
"06/07/2023","0.52","0.52","0.57","0.55","280.98K","0.00%"
"05/07/2023","0.52","0.48","0.52","0.52","759.94K","8.33%"
"04/07/2023","0.48","0.48","0.52","0.48","408.37K","0.00%"
"03/07/2023","0.48","0.48","0.52","0.46","21.00K","0.00%"
"30/06/2023","0.48","0.46","0.48","0.48","399.65K","4.35%"
"27/06/2023","0.46","0.48","0.52","0.46","3.01M","-4.17%"
"26/06/2023","0.48","0.45","0.48","0.44","1.34M","6.67%"
"23/06/2023","0.45","0.48","0.45","0.45","583.49K","-6.25%"
"22/06/2023","0.48","0.50","0.50","0.45","1.86M","-4.00%"
"21/06/2023","0.50","0.46","0.50","0.47","3.61M","8.70%"
"20/06/2023","0.46","0.42","0.46","0.44","6.37M","9.52%"
"19/06/2023","0.42","0.42","0.42","0.42","221.00K","0.00%"
"16/06/2023","0.42","0.45","0.45","0.42","6.47M","-6.67%"
"15/06/2023","0.45","0.50","0.49","0.45","8.66M","-10.00%"
"14/06/2023","0.50","0.46","0.50","0.46","3.07M","8.70%"
"13/06/2023","0.46","0.43","0.46","0.46","823.41K","6.98%"
"09/06/2023","0.43","0.47","0.43","0.43","2.36M","-8.51%"
"08/06/2023","0.47","0.44","0.48","0.47","670.00K","6.82%"
"07/06/2023","0.44","0.44","0.41","0.41","2.24K","0.00%"
"06/06/2023","0.44","0.48","0.44","0.44","1.25M","-8.33%"
"05/06/2023","0.48","0.48","0.45","0.44","12.51K","0.00%"
"02/06/2023","0.48","0.48","0.48","0.48","0.31K","0.00%"
"01/06/2023","0.48","0.48","0.44","0.44","0.16K","0.00%"
"31/05/2023","0.48","0.45","0.48","0.48","238.19K","0.00%"
"30/05/2023","0.48","0.48","0.48","0.48","137.48K","0.00%"
"26/05/2023","0.48","0.48","0.52","0.48","13.49K","0.00%"
"25/05/2023","0.48","0.48","0.52","0.52","4.00K","0.00%"
"24/05/2023","0.48","0.48","0.52","0.48","1.92M","0.00%"
"23/05/2023","0.48","0.53","0.48","0.48","1.05M","-9.43%"
"22/05/2023","0.53","0.49","0.53","0.53","1.01M","8.16%"
"19/05/2023","0.49","0.49","0.48","0.48","73.05K","0.00%"
"18/05/2023","0.49","0.49","0.48","0.48","20.00K","0.00%"
"17/05/2023","0.49","0.49","0.48","0.45","14.10K","0.00%"
"16/05/2023","0.49","0.49","0.52","0.46","23.68K","0.00%"
"15/05/2023","0.49","0.49","0.50","0.50","1.45K","0.00%"
"12/05/2023","0.49","0.49","0.45","0.45","21.14K","0.00%"
"11/05/2023","0.49","0.49","0.53","0.49","97.96K","0.00%"
"10/05/2023","0.49","0.54","0.49","0.49","694.00K","-9.26%"
"09/05/2023","0.54","0.54","0.49","0.49","10.00K","0.00%"
"08/05/2023","0.54","0.54","0.49","0.49","2.00K","0.00%"
"04/05/2023","0.54","0.54","0.54","0.54","25.00K","0.00%"
"03/05/2023","0.54","0.54","0.51","0.49","215.00K","0.00%"
"02/05/2023","0.54","0.51","0.56","0.46","2.96M","5.88%"
"20/04/2023","0.51","0.51","0.50","0.50","5.93K","0.00%"
"19/04/2023","0.51","0.51","0.51","0.46","37.89K","0.00%"
"18/04/2023","0.51","0.51","0.51","0.51","20.00K","0.00%"
"17/04/2023","0.51","0.51","0.51","0.51","0.01K","0.00%"
"14/04/2023","0.51","0.51","0.51","0.48","15.98K","0.00%"
"13/04/2023","0.51","0.51","0.48","0.46","17.24K","0.00%"
"12/04/2023","0.51","0.51","0.48","0.48","34.76K","0.00%"
"06/04/2023","0.51","0.51","0.46","0.46","5.01K","0.00%"
"05/04/2023","0.51","0.51","0.46","0.46","58.11K","0.00%"
"04/04/2023","0.51","0.47","0.51","0.51","195.20K","8.51%"
"03/04/2023","0.47","0.52","0.47","0.47","1.74M","-9.62%"
"31/03/2023","0.52","0.48","0.52","0.48","617.30K","8.33%"
"30/03/2023","0.48","0.44","0.48","0.48","1.29M","9.09%"
"29/03/2023","0.44","0.44","0.44","0.40","59.35K","0.00%"
"28/03/2023","0.44","0.44","0.42","0.40","108.95K","0.00%"
"27/03/2023","0.44","0.48","0.44","0.44","377.56K","-8.33%"
"24/03/2023","0.48","0.48","0.52","0.44","19.30K","0.00%"
"23/03/2023","0.48","0.44","0.48","0.48","353.63K","9.09%"
"22/03/2023","0.44","0.44","0.40","0.40","0.01K","0.00%"
"20/03/2023","0.44","0.44","0.40","0.40","60.00K","0.00%"
"16/03/2023","0.44","0.44","0.40","0.40","3.00K","0.00%"
"15/03/2023","0.44","0.44","0.40","0.40","5.00K","0.00%"
"13/03/2023","0.44","0.44","0.47","0.47","0.20K","0.00%"
"08/03/2023","0.44","0.44","0.43","0.40","51.42K","0.00%"
"07/03/2023","0.44","0.44","0.42","0.40","18.26K","0.00%"
"06/03/2023","0.44","0.44","0.44","0.40","166.42K","0.00%"
"03/03/2023","0.44","0.44","0.48","0.48","5.66K","0.00%"
"02/03/2023","0.44","0.40","0.44","0.44","125.00K","10.00%"
"01/03/2023","0.40","0.37","0.40","0.40","1.40M","8.11%"
"27/02/2023","0.37","0.37","0.40","0.38","138.11K","0.00%"
"24/02/2023","0.37","0.35","0.37","0.37","170.00K","5.71%"
"22/02/2023","0.35","0.35","0.32","0.32","15.20K","0.00%"
"21/02/2023","0.35","0.35","0.32","0.32","20.78K","0.00%"
"20/02/2023","0.35","0.35","0.33","0.32","90.00K","0.00%"
"17/02/2023","0.35","0.35","0.33","0.32","11.20K","0.00%"
"16/02/2023","0.35","0.35","0.35","0.32","138.27K","0.00%"
"14/02/2023","0.35","0.35","0.38","0.35","10.00K","0.00%"
"13/02/2023","0.35","0.35","0.35","0.35","10.00K","0.00%"
"10/02/2023","0.35","0.35","0.38","0.35","104.75K","0.00%"
"09/02/2023","0.35","0.32","0.35","0.35","129.54K","9.38%"
"07/02/2023","0.32","0.32","0.35","0.31","8.80K","0.00%"
"06/02/2023","0.32","0.34","0.32","0.32","187.16K","-5.88%"
"03/02/2023","0.34","0.34","0.37","0.37","5.59K","0.00%"
"02/02/2023","0.34","0.37","0.34","0.34","130.43K","-8.11%"
"01/02/2023","0.37","0.37","0.38","0.34","8.48K","0.00%"
"31/01/2023","0.37","0.37","0.40","0.40","5.00K","0.00%"
"30/01/2023","0.37","0.37","0.38","0.35","2.90K","0.00%"
"27/01/2023","0.37","0.37","0.37","0.37","70.39K","0.00%"
"24/01/2023","0.37","0.37","0.34","0.34","49.95K","0.00%"
"23/01/2023","0.37","0.37","0.40","0.40","44.50K","0.00%"
"20/01/2023","0.37","0.37","0.40","0.34","106.13K","0.00%"
"19/01/2023","0.37","0.37","0.40","0.34","3.94K","0.00%"
"18/01/2023","0.37","0.37","0.37","0.37","55.00K","0.00%"
"17/01/2023","0.37","0.34","0.37","0.37","130.10K","8.82%"
"16/01/2023","0.34","0.33","0.34","0.34","100.00K","3.03%"
"13/01/2023","0.33","0.31","0.33","0.33","392.00K","6.45%"
"12/01/2023","0.31","0.29","0.31","0.31","507.45K","6.90%"
"11/01/2023","0.29","0.29","0.27","0.27","38.00K","0.00%"
"06/01/2023","0.29","0.29","0.27","0.27","63.96K","0.00%"
"05/01/2023","0.29","0.29","0.27","0.27","3.62K","0.00%"
"04/01/2023","0.29","0.29","0.29","0.28","50.10K","0.00%"
"03/01/2023","0.29","0.29","0.31","0.27","1.80K","0.00%"
"29/12/2022","0.29","0.29","0.27","0.27","23.90K","0.00%"
"28/12/2022","0.29","0.29","0.28","0.28","5.30K","0.00%"
"22/12/2022","0.29","0.29","0.28","0.28","10.00K","0.00%"
"21/12/2022","0.29","0.29","0.28","0.28","24.00K","0.00%"
"20/12/2022","0.29","0.30","0.29","0.29","270.00K","-3.33%"
"19/12/2022","0.30","0.30","0.30","0.30","2.00K","0.00%"
"15/12/2022","0.30","0.30","0.30","0.30","251.86K","0.00%"
"14/12/2022","0.30","0.30","0.30","0.30","680.78K","0.00%"
"12/12/2022","0.30","0.28","0.30","0.30","502.20K","7.14%"
"08/12/2022","0.28","0.28","0.30","0.26","2.90K","0.00%"
"06/12/2022","0.28","0.28","0.26","0.26","120.42K","0.00%"
"05/12/2022","0.28","0.27","0.28","0.28","350.00K","3.70%"
"02/12/2022","0.27","0.27","0.26","0.26","6.00K","0.00%"
"01/12/2022","0.27","0.27","0.26","0.26","9.90K","0.00%"
"30/11/2022","0.27","0.28","0.27","0.27","145.40K","-3.57%"
"29/11/2022","0.28","0.28","0.26","0.26","7.00K","0.00%"
"25/11/2022","0.28","0.28","0.26","0.26","20.28K","0.00%"
"24/11/2022","0.28","0.28","0.27","0.27","10.54K","0.00%"
"22/11/2022","0.28","0.29","0.28","0.28","300.44K","-3.45%"
"18/11/2022","0.29","0.29","0.28","0.27","66.10K","0.00%"
"17/11/2022","0.29","0.29","0.27","0.27","8.00K","0.00%"
"16/11/2022","0.29","0.32","0.29","0.29","536.20K","-9.38%"
"15/11/2022","0.32","0.32","0.35","0.29","1.02K","0.00%"
"14/11/2022","0.32","0.32","0.29","0.29","32.00K","0.00%"
"11/11/2022","0.32","0.32","0.29","0.29","8.80K","0.00%"
"10/11/2022","0.32","0.32","0.29","0.29","2.00K","0.00%"
"09/11/2022","0.32","0.32","0.30","0.30","11.00K","0.00%"
"08/11/2022","0.32","0.32","0.32","0.32","468.84K","0.00%"
"04/11/2022","0.32","0.32","0.30","0.30","8.00K","0.00%"
"03/11/2022","0.32","0.35","0.32","0.32","252.65K","-8.57%"
"02/11/2022","0.35","0.35","0.38","0.35","90.35K","0.00%"
"01/11/2022","0.35","0.35","0.35","0.35","957.08K","0.00%"
"31/10/2022","0.35","0.35","0.37","0.37","56.90K","0.00%"
"28/10/2022","0.35","0.35","0.38","0.38","12.30K","0.00%"
"27/10/2022","0.35","0.35","0.35","0.35","27.00K","0.00%"
"26/10/2022","0.35","0.35","0.38","0.38","22.60K","0.00%"
"25/10/2022","0.35","0.32","0.35","0.35","1.11M","9.38%"
"18/10/2022","0.32","0.32","0.29","0.29","30.00K","0.00%"
"13/10/2022","0.32","0.32","0.32","0.32","14.30K","0.00%"
"11/10/2022","0.32","0.32","0.32","0.32","8.95K","0.00%"
"06/10/2022","0.32","0.32","0.32","0.32","40.00K","0.00%"
"04/10/2022","0.32","0.32","0.32","0.32","0.25K","0.00%"
"30/09/2022","0.32","0.32","0.32","0.32","25.00K","0.00%"
"29/09/2022","0.32","0.32","0.32","0.32","70.30K","0.00%"
"28/09/2022","0.32","0.32","0.29","0.29","4.60K","0.00%"
"27/09/2022","0.32","0.32","0.29","0.29","0.10K","0.00%"
"26/09/2022","0.32","0.32","0.32","0.30","51.09K","0.00%"
